DR Number,Date Occurred,Time Occurred,latitude,longitude
121107395,2012-03-07,1000,34.1211,-118.2048
121111127,2012-05-15,1715,34.0977,-118.2333
121112777,2012-06-16,145,34.0865,-118.2753
121112088,2012-05-31,2120,34.0806,-118.2616
121107578,2012-03-12,1555,34.1202,-118.1837
121108252,2012-03-25,655,34.0982,-118.2918
121110712,2012-05-09,40,34.1123,-118.249
121109683,2012-04-19,1630,34.0943,-118.2437
121111391,2012-05-21,2230,34.0889,-118.2593
121107480,2012-03-10,2235,34.1139,-118.277
121108572,2012-03-30,2220,34.1079,-118.2666
121109066,2012-04-10,1310,34.0957,-118.2446
121107351,2012-03-08,1115,34.1078,-118.2544
121109593,2012-04-18,730,34.0982,-118.2918
121107912,2012-03-18,1725,34.108,-118.2719
121109800,2012-04-22,220,34.0805,-118.2617
121111501,2012-05-23,1350,34.0747,-118.2526
121112161,2012-05-31,1830,34.0894,-118.2731
121107730,2012-03-15,840,34.1018,-118.2933
121109976,2012-04-25,735,34.111,-118.242
121108445,2012-03-28,1500,34.1069,-118.1923
121110262,2012-04-30,1840,34.1119,-118.1963
121108596,2012-03-31,1610,34.121,-118.2271
121112027,2012-06-01,1830,34.0931,-118.2811
121112594,2012-06-12,2110,34.1149,-118.2458
121107061,2012-03-03,1030,34.1063,-118.2803
121108210,2012-03-24,915,34.0982,-118.2325
121109675,2012-04-19,1530,34.1045,-118.2874
121107919,2012-03-19,40,34.0986,-118.2962
121109081,2012-04-10,1630,34.0985,-118.2483
121108125,2012-03-22,1740,34.1111,-118.1958
121111956,2012-05-31,1440,34.1149,-118.2458
121112184,2012-06-04,1540,34.1003,-118.2355
121111293,2012-05-18,2300,34.1134,-118.2257
121110314,2012-05-01,1240,34.1019,-118.2031
121112380,2012-06-08,1500,34.1194,-118.2504
121108940,2012-04-08,205,34.0755,-118.2544
121107429,2012-03-09,1330,34.0807,-118.2425
121111773,2012-05-26,1300,34.1173,-118.2345
121108660,2012-04-02,1140,34.0934,-118.2961
121108332,2012-03-26,1600,34.1114,-118.1891
121110801,2012-05-10,650,34.1188,-118.2075
121109563,2012-04-17,1720,34.1019,-118.2031
121109821,2012-04-22,1825,34.0908,-118.2115
121109857,2012-04-23,2010,34.0958,-118.2862
121107581,2012-03-12,1430,34.1054,-118.2874
121112110,2012-06-02,1930,34.1036,-118.2918
121111814,2012-05-25,2100,34.0848,-118.2212
121107461,2012-03-10,905,34.1142,-118.2451
121110551,2012-05-06,1030,34.1085,-118.2902
121109323,2012-04-13,1240,34.0848,-118.2212
121112451,2012-06-09,2120,34.1157,-118.2733
121108696,2012-04-03,1045,34.1139,-118.277
121100772,2012-05-23,750,34.1062,-118.2254
121107554,2012-03-11,1930,34.1227,-118.2233
121111090,2012-05-16,810,34.1141,-118.2755
121112154,2012-06-02,300,34.0935,-118.2842
121109396,2012-04-14,1505,34.0952,-118.3005
121108231,2012-03-24,232,34.0822,-118.2619
121107825,2012-03-16,1125,34.1235,-118.2685
121109716,2012-04-20,740,34.0996,-118.2301
121112741,2012-06-16,300,34.1211,-118.1781
121108481,2012-03-29,1025,34.1018,-118.2852
121112729,2012-06-15,910,34.1296,-118.1938
121108162,2012-03-12,1350,34.133,-118.2017
121112503,2012-06-11,1100,34.1201,-118.1777
121108257,2012-03-23,910,34.1037,-118.2733
121108632,2012-04-01,200,34.0981,-118.2983
121107001,2012-03-01,1555,34.0904,-118.2272
121109477,2012-04-16,1215,34.1054,-118.2995
121110126,2012-04-19,155,34.0771,-118.2534
121111551,2012-05-24,1320,34.1391,-118.2131
121107076,2012-03-03,1200,34.1052,-118.2598
121107831,2012-03-16,2330,34.1135,-118.182
121107683,2012-03-14,950,34.1179,-118.194
121110325,2012-04-30,2230,34.1293,-118.1879
121111302,2012-05-19,2330,34.0864,-118.2304
121110487,2012-05-04,1000,34.0935,-118.2918
121112608,2012-06-13,1545,34.09,-118.2587
121110157,2012-04-28,1030,34.1201,-118.2289
121112266,2012-06-02,1700,34.1275,-118.1872
121108876,2012-03-06,1215,34.1119,-118.2874
121108033,2012-03-21,1100,34.1056,-118.2008
121108525,2012-03-30,1300,34.1554,-118.2939
121112397,2012-06-08,1830,34.0952,-118.3005
121111913,2012-05-31,230,34.0775,-118.252
121110752,2012-05-09,1830,34.1119,-118.2874
121112061,2012-06-01,2335,34.1037,-118.2733
121109768,2012-04-20,1735,34.0897,-118.2592
121109741,2012-04-21,140,34.121,-118.2093
121108405,2012-03-27,1500,34.0961,-118.2738
121110456,2012-05-03,2000,34.1391,-118.2141
121110208,2012-04-29,1530,34.1265,-118.2628
121110938,2012-05-13,950,34.125,-118.2317
121108749,2012-04-03,1300,34.0924,-118.2804
121112688,2012-06-14,1430,34.0986,-118.2962
121107674,2012-03-14,800,34.0953,-118.2994
121109244,2012-04-12,1240,34.0991,-118.2918
121110612,2012-05-07,900,34.0937,-118.2746
121110070,2012-04-26,1230,34.126,-118.2638
121111049,2012-05-15,2345,34.12,-118.1992
121110072,2012-04-26,1845,34.105,-118.2283
121107285,2012-03-07,1300,34.1144,-118.1815
121111619,2012-05-26,130,34.0827,-118.2239
121111267,2012-05-19,255,34.093,-118.2559
121112712,2012-06-15,620,34.117,-118.2717
121110362,2012-05-02,1230,34.1018,-118.2945
121109389,2012-04-14,1545,34.1161,-118.2441
121112677,2012-06-14,1220,34.0869,-118.2598
121110076,2012-04-26,1810,34.1132,-118.248
121110604,2012-05-07,750,34.0968,-118.2088
121111251,2012-05-18,845,34.1348,-118.1928
121112276,2012-06-06,1845,34.1085,-118.2414
121108524,2012-03-30,200,34.1096,-118.1928
121112447,2012-06-10,20,34.103,-118.2029
121111875,2012-05-30,1100,34.1062,-118.2563
121112441,2012-06-09,1540,34.1176,-118.2612
121108812,2012-04-05,1350,34.1119,-118.2874
121107876,2012-03-17,2320,34.1167,-118.2432
121109370,2012-04-14,1,34.1018,-118.2984
121108170,2012-03-22,1755,34.1158,-118.2531
121111323,2012-05-20,200,34.1078,-118.2376
121110505,2012-04-26,1000,34.1018,-118.2874
121110226,2012-04-29,1130,34.1024,-118.2546
121107997,2012-03-20,1415,34.1202,-118.1837
121111824,2012-05-29,1445,34.1215,-118.2069
121110937,2012-05-13,1115,34.0806,-118.2475
121108738,2012-04-03,1910,34.0747,-118.2402
121112087,2012-06-01,305,34.1194,-118.2504
121109703,2012-04-20,140,34.0958,-118.2841
121107476,2012-03-10,1930,34.0781,-118.2632
121112766,2012-06-15,2230,34.1351,-118.2153
121109486,2012-04-15,2030,34.0901,-118.2126
121110960,2012-05-13,2250,34.1037,-118.2733
121107859,2012-03-17,1035,34.1116,-118.269
121107204,2012-03-05,1945,34.1033,-118.2376
121111772,2012-05-28,1730,34.1392,-118.2116
121112522,2012-06-11,1725,34.0688,-118.2381
121110029,2012-04-26,100,34.0929,-118.2763
121107100,2012-03-03,2215,34.107,-118.2598
121109203,2012-04-11,1820,34.1062,-118.2563
121112032,2012-06-01,2125,34.0976,-118.2862
121109769,2012-04-20,1900,34.108,-118.2719
121108179,2012-03-23,2155,34.105,-118.2292
121111455,2012-05-21,1500,34.1119,-118.2591
121110652,2012-05-07,2235,34.113,-118.2544
121112066,2012-06-01,2145,34.1253,-118.2167
121108987,2012-04-09,1250,34.0957,-118.2446
121110539,2012-05-05,1720,34.0867,-118.2701
121110985,2012-05-14,1145,34.1382,-118.1922
121110329,2012-05-01,2130,34.0884,-118.2258
121107764,2012-03-15,1520,34.1421,-118.2229
121111417,2012-05-22,1435,34.0861,-118.2211
121107770,2012-03-15,1430,34.0982,-118.2895
121100831,2012-06-13,120,34.1117,-118.2498
121112169,2012-06-04,1005,34.0991,-118.2918
121111091,2012-05-16,1430,34.0839,-118.2224
121107126,2012-03-04,1330,34.1393,-118.2085
121108576,2012-03-27,1015,34.1008,-118.2668
121112449,2012-06-10,255,34.1161,-118.2441
121112220,2012-06-05,1350,34.1211,-118.2048
121107614,2012-03-12,2145,34.1097,-118.2739
121108927,2012-04-08,10,34.1052,-118.2598
121110260,2012-04-30,1430,34.0957,-118.2867
121112550,2012-06-12,1225,34.12,-118.1992
121108057,2012-03-21,1450,34.1018,-118.2918
121108293,2012-03-18,100,34.1045,-118.2852
121112311,2012-06-07,1100,34.111,-118.2769
121107392,2012-03-09,150,34.1146,-118.2361
121110713,2012-05-07,1740,34.125,-118.2656
121111999,2012-06-01,1235,34.1149,-118.2458
121107470,2012-03-08,1830,34.0925,-118.2805
121110834,2012-05-11,735,34.1202,-118.1837
121109784,2012-04-21,2230,34.1045,-118.2918
121108670,2012-04-02,1600,34.1993,-118.3391
121109915,2012-04-24,1745,34.125,-118.2656
121112477,2012-06-09,1545,34.1183,-118.21
121107169,2012-03-05,2359,34.1027,-118.2874
121110843,2012-05-10,1900,34.0836,-118.2627
121112025,2012-06-01,2030,34.0792,-118.268
121112001,2012-06-01,1435,34.1404,-118.1869
121108446,2012-03-27,1400,34.0956,-118.2918
121109502,2012-04-16,1845,34.0996,-118.25
121109086,2012-04-10,1600,34.1054,-118.2874
121109318,2012-04-13,1155,34.1394,-118.2048
121111185,2012-05-17,1015,34.1185,-118.2602
121108124,2012-03-16,1900,34.0909,-118.2917
121112472,2012-06-10,1500,34.1191,-118.2087
121110589,2012-05-06,2030,34.1155,-118.1843
121107824,2012-03-16,1320,34.0978,-118.2677
121107651,2012-03-13,2005,34.109,-118.194
121108860,2012-04-06,730,34.1101,-118.2975
121110156,2012-04-27,2040,34.0826,-118.2728
121112726,2012-06-15,230,34.1229,-118.2598
121111500,2012-05-23,755,34.1335,-118.2065
121111388,2012-05-21,1810,34.0768,-118.2573
121110799,2012-05-10,530,34.1235,-118.2685
121112593,2012-06-13,30,34.1201,-118.2289
121109414,2012-04-14,1230,34.118,-118.2648
121110312,2012-05-01,825,34.1054,-118.2973
121112214,2012-06-05,1115,34.1245,-118.2666
121111963,2012-05-31,1550,34.0795,-118.2596
121107401,2012-03-09,830,34.0981,-118.2984
121111292,2012-05-19,1755,34.1186,-118.1922
121110919,2012-05-12,1650,34.123,-118.264
121112379,2012-06-08,1810,34.0976,-118.2862
121111048,2012-04-21,1305,34.1119,-118.2874
121109605,2012-04-18,500,34.1003,-118.261
121107132,2012-03-04,1020,34.1119,-118.2874
121111768,2012-05-27,120,34.0768,-118.2573
121108536,2012-03-30,1150,34.1237,-118.2215
121108331,2012-03-08,1850,34.1018,-118.2918
121110646,2012-05-05,2343,34.0931,-118.2811
121109799,2012-04-22,200,34.0908,-118.2115
121107749,2012-03-14,1800,34.1167,-118.2015
121112156,2012-05-23,730,34.0994,-118.289
121108591,2012-03-31,1105,34.1112,-118.216
121109559,2012-04-17,1730,34.0982,-118.2961
121107692,2012-03-14,1430,34.0982,-118.2874
121111159,2012-05-16,2100,34.1148,-118.1826
121107071,2012-03-02,1820,34.0976,-118.2862
121107462,2012-03-10,1400,34.0915,-118.2239
121108790,2012-04-04,1930,34.0958,-118.2816
121110212,2012-04-29,1355,34.1045,-118.2592
121107944,2012-03-19,1000,34.1054,-118.283
121111247,2012-05-18,1630,34.1101,-118.2975
121109232,2012-04-12,310,34.1042,-118.2639
121110454,2012-05-03,2135,34.0978,-118.2077
121110497,2012-05-04,1700,34.1334,-118.269
121109447,2012-04-16,315,34.1027,-118.2488
121112636,2012-06-13,1450,34.0981,-118.2983
121111412,2012-05-22,950,34.0822,-118.2607
121112687,2012-06-12,1450,34.1351,-118.2153
121111376,2012-05-20,1800,34.1119,-118.2874
121108232,2012-03-24,105,34.0822,-118.2619
121112733,2012-06-15,1900,34.092,-118.2586
121111256,2012-05-18,1315,34.122,-118.2
121107287,2012-03-07,1245,34.0792,-118.268
121108008,2012-03-19,2120,34.0982,-118.2961
121112410,2012-06-09,940,34.1394,-118.2033
121107911,2012-03-18,1535,34.1129,-118.2879
121111900,2012-05-31,2200,34.0981,-118.2995
121108165,2012-03-22,2030,34.1032,-118.1966
121110747,2012-05-09,1720,34.1092,-118.2714
121107000,2012-03-01,1550,34.091,-118.2277
121112442,2012-06-09,1350,34.1092,-118.1998
121111550,2012-05-23,1910,34.12,-118.1992
121109124,2012-04-11,830,34.1169,-118.1857
121111019,2012-05-15,1005,34.1009,-118.2087
121110957,2012-05-13,1610,34.0958,-118.2846
121111300,2012-05-19,200,34.1207,-118.1948
121107560,2012-03-12,750,34.1159,-118.2578
121107492,2012-03-11,815,34.1128,-118.2975
121108177,2012-03-22,2340,34.1395,-118.2015
121107434,2012-03-09,745,34.1155,-118.1843
121109737,2012-04-19,1900,34.1264,-118.2679
121112091,2012-06-03,230,34.0891,-118.2145
121112310,2012-06-06,1525,34.1157,-118.2733
121108383,2012-03-27,1915,34.0798,-118.2602
121111800,2012-05-29,700,34.1111,-118.1958
121108760,2012-04-04,1125,34.1078,-118.2545
121109828,2012-04-22,2210,34.1111,-118.1898
121112036,2012-06-01,130,34.105,-118.2547
121112121,2012-06-03,1415,34.1241,-118.2675
121108626,2012-04-01,330,34.1163,-118.2137
121107045,2012-03-03,330,34.1164,-118.1852
121108208,2012-03-23,1830,34.1096,-118.2383
121111801,2012-05-29,1110,34.1007,-118.2602
121107837,2012-03-17,100,34.093,-118.2823
121214114,2012-05-28,2000,33.9906,-118.2809
121208122,2012-03-01,515,33.96,-118.3003
121112785,2012-06-15,1700,34.0941,-118.276
121113490,2012-06-27,2000,34.1078,-118.2544
121112826,2012-06-15,2240,34.095,-118.2412
121112869,2012-06-18,1215,34.1063,-118.1995
121113210,2012-06-24,1110,34.0909,-118.2961
121113113,2012-06-22,940,34.0976,-118.2862
121112988,2012-06-20,1220,34.1077,-118.2918
121113086,2012-06-21,1845,34.1284,-118.2592
121112993,2012-06-20,1330,34.1054,-118.2852
121113179,2012-05-27,125,34.081,-118.2547
121112886,2012-06-18,2220,34.1181,-118.1955
121112955,2012-06-19,930,34.0916,-118.2836
121113145,2012-06-23,214,34.0961,-118.2072
121113220,2012-06-24,2145,34.1155,-118.1843
121200630,2012-05-05,1600,33.9892,-118.3045
121113013,2012-06-20,1510,34.1128,-118.2828
121113243,2012-06-25,1020,34.1097,-118.2739
121112792,2012-06-16,1800,34.1361,-118.2237
121112837,2012-06-18,218,34.0932,-118.2115
121113242,2012-06-25,800,34.1093,-118.1879
121113011,2012-06-20,1635,34.1149,-118.2458
121113093,2012-06-21,1825,34.1228,-118.2138
121113320,2012-06-26,1625,34.1189,-118.2077
121112962,2012-06-19,2050,34.0896,-118.2694
121113059,2012-06-21,1050,34.1202,-118.1837
121113269,2012-06-25,1700,34.0945,-118.2085
121112866,2012-06-18,1000,34.0983,-118.2436
121113196,2012-06-24,1000,34.1343,-118.2153
121200596,2012-04-15,315,33.9717,-118.2827
121112883,2012-06-18,2230,34.117,-118.2717
121113109,2012-06-22,950,34.1237,-118.3018
121112794,2012-06-16,2100,34.1532,-118.2759
121113053,2012-06-21,925,34.1077,-118.1996
121113065,2012-06-20,1205,34.0958,-118.2862
121113144,2012-06-22,250,34.0832,-118.2282
121113255,2012-06-25,1045,34.1114,-118.1891
121112947,2012-06-19,1500,34.1036,-118.2371
121112979,2012-06-19,1900,34.1133,-118.2443
121113140,2012-06-22,2030,34.0976,-118.2862
121113228,2012-06-24,1925,34.0909,-118.2846
121113010,2012-06-20,1820,34.1076,-118.2646
121113323,2012-06-26,1450,34.1036,-118.2918
121112882,2012-06-18,1810,34.1054,-118.2992
121113201,2012-06-23,2310,34.1211,-118.2048
121117709,2012-06-14,1015,34.1136,-118.1791
121113172,2012-06-22,2345,34.1123,-118.249
121112839,2012-06-16,1800,34.0909,-118.2917
121113096,2012-06-22,345,34.1078,-118.2376
121113291,2012-06-26,835,34.0848,-118.2212
121112797,2012-06-17,300,34.1045,-118.2592
121113070,2012-06-21,1340,34.097,-118.2918
121119508,2012-05-14,135,34.0768,-118.2573
121113167,2012-06-23,1100,34.1076,-118.1968
121113251,2012-06-25,900,34.0953,-118.2994
121112948,2012-06-19,2100,34.1157,-118.2358
121113177,2012-06-23,1640,34.1198,-118.2242
121113295,2012-06-26,1150,34.0836,-118.2651
121112937,2012-06-19,1630,34.0819,-118.2601
121113030,2012-06-20,2030,34.1155,-118.1843
121112872,2012-06-18,1435,34.0981,-118.2983
121113385,2012-06-27,1500,34.1129,-118.2879
121113122,2012-06-22,1330,34.1265,-118.2628
121113100,2012-06-21,1905,34.1211,-118.2048
121113008,2012-06-20,1705,34.1421,-118.2229
121113209,2012-06-24,1500,34.125,-118.2656
121112987,2012-06-20,855,34.0909,-118.2893
121112843,2012-06-17,1000,34.11,-118.195
121113223,2012-06-25,110,34.0806,-118.257
121113080,2012-06-21,1420,34.1149,-118.2458
121113014,2012-06-20,1500,34.0909,-118.2961
121113178,2012-06-23,1830,34.1111,-118.1991
121112949,2012-06-19,2330,34.1074,-118.1923
121112800,2012-06-16,2100,34.0891,-118.2145
121113418,2012-06-27,1430,34.0978,-118.2275
121113166,2012-06-23,835,34.0976,-118.2862
121112889,2012-06-18,1700,34.1223,-118.2717
121113307,2012-06-12,1715,34.1027,-118.2363
121113250,2012-06-25,700,34.1241,-118.2208
121214004,2012-05-24,1600,33.9965,-118.2842
121510077,2012-04-18,1430,34.1867,-118.3703
121511909,2012-05-21,1200,34.1478,-118.4071
121513006,2012-06-11,1315,34.2012,-118.3845
121511910,2012-05-17,830,34.1649,-118.3845
121215918,2012-06-22,335,33.9747,-118.286
121214006,2012-05-23,1540,33.9602,-118.2651
121211140,2012-04-08,2210,34.0038,-118.2816
121208697,2012-03-08,1330,33.9746,-118.2918
121215355,2012-06-15,915,33.9527,-118.3046
121208358,2012-03-03,1900,33.9656,-118.2673
121212440,2012-05-02,1625,33.989,-118.3378
121210934,2012-04-10,1405,33.9891,-118.3139
121216254,2012-06-26,1840,33.9824,-118.2827
121210821,2012-04-08,40,33.9965,-118.2827
121209776,2012-03-24,1630,33.9932,-118.2958
121212871,2012-05-09,800,33.9824,-118.2958
121212319,2012-04-29,2230,34.0006,-118.2827
121215472,2012-06-17,1620,33.9689,-118.2827
121213268,2012-05-15,1245,33.9601,-118.2782
121214351,2012-05-31,1728,33.9739,-118.2586
121208302,2012-03-03,215,33.9765,-118.2827
121212469,2012-05-02,1725,33.958,-118.3177
121210971,2012-04-10,1950,33.9854,-118.3428
121211649,2012-04-20,1740,33.9747,-118.2827
121209023,2012-03-13,1015,33.9836,-118.3352
121212895,2012-05-09,2200,33.9728,-118.3057
121213560,2012-05-19,1400,34.0038,-118.2816
121215365,2012-06-15,1520,33.982,-118.3214
121208454,2012-03-05,945,33.9875,-118.2915
121214496,2012-06-02,2100,33.9487,-118.3068
121215007,2012-06-08,1500,33.9941,-118.2915
121209475,2012-03-19,1330,33.9951,-118.3089
121210213,2012-03-20,1545,34.0001,-118.3089
121215065,2012-05-15,1530,33.9747,-118.2827
121212085,2012-04-27,630,33.9455,-118.3177
121208527,2012-03-06,745,33.9673,-118.3003
121209770,2012-03-24,1500,33.9747,-118.2783
121211289,2012-04-15,1140,33.9892,-118.2915
121216656,2012-06-18,840,33.9527,-118.3024
121212020,2012-04-25,1830,33.9527,-118.3177
121214271,2012-05-30,2055,33.9602,-118.2564
121213901,2012-05-25,1430,33.9455,-118.3177
121210062,2012-03-28,1835,33.9874,-118.287
121214484,2012-06-02,2120,33.9601,-118.287
121209389,2012-03-15,1430,33.9892,-118.2915
121213695,2012-05-20,45,33.9932,-118.3258
121211349,2012-04-16,2315,33.9792,-118.2914
121213029,2012-05-11,1145,33.9655,-118.3068
121213231,2012-05-14,830,33.9667,-118.2914
121208763,2012-03-09,920,33.989,-118.3308
121212683,2012-05-06,510,33.96,-118.309
121215792,2012-06-20,2000,33.9837,-118.2892
121214891,2012-06-07,2127,33.9708,-118.2813
121212347,2012-05-01,5,33.9737,-118.3286
121215928,2012-06-22,1935,33.9951,-118.3046
121214631,2012-06-05,1530,33.989,-118.3308
121215112,2012-06-09,2330,33.9782,-118.3207
121210864,2012-04-09,925,33.9746,-118.3207
121213091,2012-05-12,2120,33.9487,-118.309
121208885,2012-03-11,825,33.9455,-118.3123
121214419,2012-06-01,800,33.9647,-118.2695
121216017,2012-06-24,225,33.9601,-118.2782
121211572,2012-04-18,1640,33.9746,-118.3068
121209222,2012-03-15,1445,33.9679,-118.2739
121215558,2012-06-17,1915,33.9698,-118.2871
121214818,2012-06-06,2030,33.9747,-118.2695
121216125,2012-06-25,400,33.9694,-118.3003
121211711,2012-04-21,2230,33.9674,-118.2684
121210334,2012-03-30,2300,33.9455,-118.309
121210580,2012-04-04,2110,33.98,-118.3197
121210732,2012-04-07,1130,33.9854,-118.3309
121213402,2012-05-17,1805,33.9746,-118.309
121211978,2012-04-25,1555,33.9932,-118.3193
121214203,2012-05-29,1925,33.96,-118.3134
121209887,2012-03-24,2110,33.9875,-118.3002
121211400,2012-04-17,730,33.9965,-118.2827
121214947,2012-06-09,1040,33.9746,-118.309
121213426,2012-05-18,1125,33.9806,-118.3309
121209220,2012-03-15,1420,33.9782,-118.2827
121214921,2012-06-08,1745,33.9746,-118.3275
121215570,2012-06-18,700,33.961,-118.2695
121211222,2012-04-14,2010,33.9671,-118.2739
121212720,2012-05-04,2305,33.9747,-118.2827
121208429,2012-03-04,1915,33.9833,-118.3089
121213601,2012-05-20,2045,33.9824,-118.3046
121213950,2012-05-26,1035,33.96,-118.2915
121216078,2012-06-24,2012,33.9933,-118.3138
121214715,2012-06-06,730,33.96,-118.3025
121215204,2012-06-11,1640,33.9774,-118.2871
121215840,2012-06-21,1825,33.9892,-118.3089
121208574,2012-03-07,400,33.9717,-118.2827
121210926,2012-04-10,1205,33.9891,-118.3157
121211047,2012-04-12,430,33.9636,-118.3112
121209350,2012-03-17,1400,33.973,-118.2652
121213129,2012-05-11,1715,33.9806,-118.3309
121212180,2012-04-28,1230,33.989,-118.3439
121208898,2012-03-11,1540,33.9892,-118.2827
121215957,2012-06-22,1730,33.96,-118.2915
121213358,2012-05-16,1425,33.9665,-118.2651
121214091,2012-05-26,1400,33.96,-118.309
121216370,2012-06-27,1355,33.9618,-118.309
121209278,2012-03-16,1525,33.9675,-118.2651
121211733,2012-04-22,655,33.9932,-118.2915
121208328,2012-03-03,300,33.9618,-118.309
121213824,2012-05-24,810,33.9739,-118.2695
121210293,2012-03-31,220,33.9782,-118.2827
121215438,2012-06-17,310,33.9728,-118.3003
121211705,2012-04-20,1900,33.9932,-118.2915
121210789,2012-04-07,1000,33.9739,-118.2695
121208879,2012-03-10,2045,33.996,-118.3046
121209599,2012-03-21,1555,33.9892,-118.2915
121210350,2012-03-16,1500,33.9892,-118.3089
121212084,2012-04-26,2000,33.9996,-118.2915
121210708,2012-04-06,2130,33.9785,-118.309
121209907,2012-03-24,1405,33.9782,-118.3197
121209452,2012-03-19,1545,33.986,-118.2859
121212364,2012-05-01,1400,33.9601,-118.287
121212641,2012-05-05,545,33.9819,-118.3168
121208958,2012-03-12,1620,33.9932,-118.2915
121215259,2012-06-13,1520,33.9891,-118.3126
121215699,2012-06-16,1300,33.977,-118.309
121209106,2012-03-13,1810,33.9679,-118.2739
121213632,2012-05-21,1110,33.9806,-118.3323
121212035,2012-04-26,750,33.9601,-118.2717
121210733,2012-04-07,1500,33.9837,-118.3216
121211262,2012-04-15,1130,33.9923,-118.2915
121213964,2012-05-26,1030,33.96,-118.3003
121209423,2012-03-18,1820,33.9782,-118.3309
121214126,2012-05-28,1900,33.9873,-118.3177
121209819,2012-03-24,1820,33.9842,-118.287
121212537,2012-04-29,2330,33.9787,-118.3309
121216044,2012-06-23,1215,33.9807,-118.2813
121208392,2012-03-04,700,33.9909,-118.3308
121209722,2012-03-23,1305,33.9664,-118.3177
121208535,2012-03-06,1815,33.9746,-118.3003
121212830,2012-05-08,1700,33.9746,-118.3003
121210943,2012-04-10,1655,33.9727,-118.2871
121213456,2012-05-18,1800,33.9771,-118.2918
121215899,2012-06-22,10,33.9814,-118.3133
121208277,2012-03-02,1630,33.9638,-118.2651
121210994,2012-04-11,910,33.9627,-118.309
121215972,2012-06-23,120,33.9688,-118.2684
121212453,2012-05-02,2110,33.9854,-118.3308
121213752,2012-05-23,1645,33.9821,-118.3318
121215418,2012-06-16,1115,33.991,-118.2958
121208791,2012-03-09,1850,33.962,-118.2586
121211522,2012-04-18,2220,33.9673,-118.309
121214541,2012-06-03,1730,33.9996,-118.298
121210283,2012-03-30,1915,33.9665,-118.2673
121214079,2012-05-27,1835,33.9455,-118.3177
121214564,2012-06-02,1710,33.9637,-118.2871
121215013,2012-06-08,2250,33.9891,-118.3193
121209530,2012-03-17,2225,33.9806,-118.3309
121210384,2012-04-01,2020,33.9891,-118.3193
121212108,2012-04-23,1505,34.0037,-118.2915
121208631,2012-03-07,1915,33.9675,-118.2651
121215459,2012-06-17,905,33.9678,-118.2918
121211514,2012-04-18,1830,33.9897,-118.2915
121208308,2012-03-02,1920,33.9942,-118.2871
121208644,2012-03-07,1950,33.9747,-118.2695
121214286,2012-05-27,2020,33.9764,-118.3177
121211653,2012-04-20,1800,33.9892,-118.3101
121208471,2012-03-05,1810,33.9748,-118.263
121209766,2012-03-23,1430,33.9914,-118.2915
121211815,2012-04-23,745,33.9891,-118.3258
121209937,2012-03-26,2045,33.9545,-118.309
121216348,2012-06-27,2040,33.9859,-118.3046
121212750,2012-05-07,1255,33.9697,-118.2695
121212939,2012-05-10,1740,33.9933,-118.2827
121210697,2012-04-06,1700,33.9834,-118.3177
121208169,2012-03-01,1020,33.9679,-118.2827
121209406,2012-03-18,1930,33.9643,-118.2871
121210671,2012-04-06,200,33.9527,-118.309
121210379,2012-03-31,1945,33.9636,-118.2914
121212103,2012-04-27,1155,34.0001,-118.3089
121209771,2012-03-24,1100,33.9664,-118.309
121211290,2012-04-14,415,33.989,-118.3308
121208494,2012-03-05,1855,33.9785,-118.3003
121212801,2012-03-17,1800,33.9455,-118.309
121211985,2012-04-25,2120,33.9694,-118.3003
121214485,2012-06-02,2315,33.983,-118.3265
121210074,2012-03-28,2100,33.9681,-118.333
121212994,2012-05-07,1645,33.989,-118.3308
121214300,2012-05-29,1730,33.96,-118.3134
121213174,2012-05-12,2240,33.9754,-118.309
121215731,2012-06-20,1100,33.9689,-118.2827
121208285,2012-03-02,1845,33.9923,-118.2915
121209388,2012-03-18,1345,33.9627,-118.309
121215356,2012-06-15,1225,33.9892,-118.3089
121215920,2012-06-22,340,33.9824,-118.2827
121211299,2012-04-14,400,33.9933,-118.3089
121209498,2012-03-19,1530,33.9669,-118.2827
121211155,2012-04-13,1900,33.9892,-118.287
121213053,2012-05-11,2040,33.9942,-118.3002
121208370,2012-03-04,230,33.96,-118.2917
121214885,2012-06-08,840,33.9698,-118.2827
121215795,2012-06-07,1930,33.9806,-118.3309
121210825,2012-04-08,1600,33.9892,-118.3089
121216847,2012-06-26,1725,33.9747,-118.2827
121215110,2012-06-10,2130,33.9655,-118.3046
121215997,2012-06-23,1315,33.981,-118.2914
121215476,2012-06-17,210,33.9455,-118.3177
121210581,2012-04-04,2315,33.9699,-118.2783
121209902,2012-03-26,710,33.9969,-118.3002
121210966,2012-04-10,1340,33.9644,-118.2959
121213697,2012-05-21,1000,33.9891,-118.3177
121208917,2012-03-10,10,33.9737,-118.3177
121215971,2012-06-21,200,33.9906,-118.3044
121213370,2012-05-17,715,33.9611,-118.2651
121211456,2012-04-17,1215,34.0001,-118.3089
121210496,2012-04-03,2215,33.9678,-118.2871
121208143,2012-03-01,1005,33.9892,-118.3089
121211787,2012-04-22,1430,33.9382,-118.309
121209312,2012-03-17,400,33.9782,-118.3309
121211593,2012-04-19,1625,33.9747,-118.2838
121214573,2012-06-04,820,34.0038,-118.2827
121214008,2012-05-26,2200,33.9745,-118.3309
121211846,2012-04-23,2015,33.9826,-118.344
121210210,2012-03-30,945,33.989,-118.3308
